Training_ID,Model,Representation,Embedding,Embedding_Type,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_4_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,4,2,0,1,00:00:59,59.0,59.0,0.9287734781624802,0.9353699932111338,0.47381864623243936,0.20146619603584034,0.2827205181938999,238.0030983882164,0.9665180782565627,0.9689945517582962,0.6599496221662466,0.6282973621103116,0.6437346437345937,85.52842229207357,0.9642926829268292,0.966859287054409,0.6895833333333333,0.6631051752921536,0.6760851063829288,86.37583050637875
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_0_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,0,1,0,1,00:01:00,60.0,60.0,0.9304666159150956,0.9367359276342304,0.474025974025974,0.21655879180151025,0.29729729729725424,231.5036935379256,0.9649218664626816,0.9679816413506721,0.6505102040816325,0.6505102040816325,0.6505102040815826,81.89001541137695,0.965358348968105,0.9679249530956848,0.6948805460750853,0.6797996661101836,0.6872573839661946,84.79060221618076
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_0_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,0,2,0,1,00:01:00,60.0,60.0,0.9305225919125879,0.9368142940307196,0.4701006512729426,0.21413160733549083,0.29423753937368313,231.7751567897512,0.9660146432083925,0.969074418096383,0.6614987080103357,0.6530612244897958,0.6572528883183067,81.19661305745443,0.9657035647279549,0.968375234521576,0.7033426183844012,0.674457429048414,0.6885972387932005,84.84402679047494
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_0_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,0,3,0,1,00:01:00,60.0,60.0,0.9305785679100802,0.9368254892302181,0.4746760895170789,0.21736785329018338,0.298187199408022,231.54912350782706,0.9644847557643973,0.9676538083269588,0.6446700507614211,0.6479591836734692,0.6463104325699244,82.04855219523112,0.9652532833020638,0.9678499061913696,0.6930422919508867,0.6784641068447412,0.6856757212754688,84.87216386255228
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_0_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,0,4,0,1,00:01:00,60.0,60.0,0.9305225919125879,0.9367807084322243,0.47461629279811096,0.2168284789644013,0.2976675305441998,231.4956260225666,0.9649218664626816,0.9679816413506721,0.6505102040816325,0.6505102040816325,0.6505102040815826,81.89678268432617,0.9651932457786117,0.9678048780487805,0.6933060109289617,0.67779632721202,0.6854634475771912,84.8020508064414
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_1_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,1,0,0,1,00:01:00,60.0,60.0,0.9280924541743467,0.9347302477581898,0.45806451612903226,0.21011568469195588,0.2880855772777141,235.9595620738926,0.9731129257120096,0.9751045608444533,0.6741854636591477,0.702349869451697,0.6879795396418935,65.61270001729329,0.9647579737335835,0.9673395872420263,0.6807087930458041,0.6797996661101836,0.6802539258268796,85.98164770738134
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_1_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,1,1,0,1,00:01:00,60.0,60.0,0.9281150701661145,0.9347528637499576,0.4601406799531067,0.2111918213613129,0.28950765259077377,236.1726308224806,0.9740091615216092,0.9757020513841864,0.6832917705735659,0.7154046997389032,0.6989795918366846,65.24893366495768,0.9650431519699812,0.967594746716698,0.6853029795781721,0.6834724540901502,0.6843864928117186,85.90267454003389
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_1_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,1,2,0,1,00:01:00,60.0,60.0,0.9281150701661145,0.9347415557540737,0.4604105571847507,0.2111918213613129,0.28956104758387424,236.19609590786607,0.9740091615216092,0.9757020513841864,0.6832917705735659,0.7154046997389032,0.6989795918366846,65.25842196146647,0.9650281425891182,0.967609756097561,0.6849681955138935,0.6831385642737896,0.6840521564693582,85.91650055039604
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_1_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,1,3,0,1,00:01:00,60.0,60.0,0.9281263781619984,0.9347528637499576,0.46099706744868035,0.21146085552865213,0.2899299151604143,236.16905864317025,0.9736108344951205,0.9753037243576976,0.6774999999999998,0.7075718015665794,0.6922094508300902,65.28653246561686,0.9649831144465291,0.9675347091932458,0.6849681955138935,0.6831385642737896,0.6840521564693582,85.92008421556005
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_1_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,1,4,0,1,00:01:00,60.0,60.0,0.9280924541743467,0.9347302477581898,0.45982404692082113,0.21092278719397364,0.28919218000733427,236.19298818218175,0.9738099980083649,0.9755028878709421,0.680798004987531,0.7127937336814619,0.6964285714285213,65.25119311014811,0.9650431519699812,0.967609756097561,0.6853029795781721,0.6834724540901502,0.6843864928117186,85.90814411415244
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_2_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,2,0,0,1,00:01:00,60.0,60.0,0.9292269598600668,0.9356557097748802,0.4650098103335513,0.19592174152659134,0.27568825126013663,232.76276386317923,0.9670277005655132,0.968944694718681,0.7057569296375265,0.7027600849256899,0.7042553191488861,92.5555653889974,0.9650281425891182,0.9674146341463414,0.702567760342368,0.657762938230384,0.6794274874977946,86.83405936439082
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_2_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,2,1,0,1,00:00:59,59.0,59.0,0.9294427659526135,0.9357920083596465,0.4655844155844156,0.1975750895563516,0.27742309924546016,232.74790587354062,0.9680820473497556,0.9699031917952651,0.7173913043478259,0.7006369426751591,0.7089151450053205,91.58082529703776,0.9651632270168855,0.9674746716697936,0.7103074141048824,0.6557595993322204,0.6819444444443946,86.44629240036011
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_2_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,2,2,0,1,00:01:00,60.0,60.0,0.9294314077372163,0.9357692919288522,0.4644243208279431,0.19785064756131165,0.2774879227052721,232.74650642053405,0.9680820473497556,0.9699031917952651,0.7195652173913042,0.7027600849256899,0.711063372717458,91.67904230753581,0.9647879924953096,0.9671594746716697,0.7106027596223675,0.6534223706176961,0.6808140546181447,86.5978104303468
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_2_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,2,3,0,1,00:00:59,59.0,59.0,0.9291928852138752,0.9356216351286886,0.465055519268452,0.19619729953155138,0.27596899224802024,232.75858904710458,0.9677944982267804,0.9697114923799482,0.7115384615384613,0.7070063694267514,0.7092651757187997,92.5637316385905,0.9646679174484053,0.9670544090056286,0.6983339241403758,0.657762938230384,0.6774415405776668,86.82449552248109
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_2_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,2,4,0,1,00:01:00,60.0,60.0,0.9291928852138752,0.9356102769132913,0.4636542239685658,0.1950950675117112,0.2746314972846751,232.77180130801983,0.9679861976420971,0.9699031917952651,0.7167381974248925,0.7091295116772822,0.7129135538953607,92.34764124552409,0.9650431519699812,0.9674596622889305,0.7036110117983554,0.6570951585976628,0.6795580110496738,86.73206070234191
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_3_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,3,0,0,1,00:01:01,61.0,61.0,0.9309013117153634,0.9373754433372741,0.4651698330454807,0.21879230977525047,0.29760589318596015,229.45884061215529,0.9681159420289855,0.9699792960662525,0.6533333333333332,0.7223587223587221,0.6861143523920153,87.83914896647136,0.9647879924953096,0.967204502814259,0.6864828960478246,0.6901502504173622,0.6883116883116382,85.8205342742632
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_3_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,3,1,0,1,00:01:00,60.0,60.0,0.9308787929966785,0.9373867026966166,0.46554719166184133,0.21770917952883834,0.29667896678962447,229.07713653792197,0.9678053830227743,0.9699792960662525,0.65410199556541,0.7248157248157246,0.6876456876456376,87.190939839681,0.9651031894934334,0.9675347091932458,0.6917167668670675,0.6914858096828047,0.6916012689931043,85.24343026359126
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_3_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,3,2,0,1,00:01:00,60.0,60.0,0.930890052356021,0.9373529246185892,0.46436781609195404,0.21879230977525047,0.2974415608319093,229.42167182466878,0.9668737060041408,0.969047619047619,0.6481069042316256,0.7149877149877147,0.6799065420560246,87.82996622721355,0.964968105065666,0.9673696060037523,0.6880825565912118,0.6901502504173622,0.6891148524753626,85.76757518300471
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_3_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,3,3,0,1,00:01:00,60.0,60.0,0.930867533637336,0.9373304058999044,0.4644087256027555,0.2190630923368535,0.29770009199627656,229.41331684055612,0.967287784679089,0.9694616977225673,0.6503340757238306,0.7174447174447173,0.6822429906541556,87.70918986002604,0.9649981238273921,0.9673996247654785,0.6882078614257162,0.6898163606010017,0.6890111722527432,85.67448916525211
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_3_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,3,4,0,1,00:01:00,60.0,60.0,0.9308450149186511,0.9373191465405618,0.4637096774193548,0.21797996209044138,0.2965555350892915,229.47720171800302,0.9684265010351967,0.9702898550724638,0.6577777777777776,0.7272727272727271,0.690781796966111,87.8469004313151,0.9648630393996248,0.967264540337711,0.6869391824526421,0.6901502504173622,0.6885409726848268,85.82833716554462
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_4_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,4,0,0,1,00:01:01,61.0,61.0,0.9291581805838425,0.9357320660782983,0.4669926650366748,0.2074395872929677,0.28727204361717873,234.6309430990646,0.967211490837048,0.9692917285785042,0.6600496277915631,0.6378896882494003,0.6487804878048279,84.04681167602538,0.9645328330206379,0.9673245778611632,0.6916495550992471,0.6747913188647746,0.6831164441439419,85.17763293464229
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_4_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,4,1,0,1,00:01:00,60.0,60.0,0.9288866259334692,0.9354831409821227,0.45764777574649607,0.20390985609557427,0.2821187077384998,234.63048080899821,0.967211490837048,0.9695889053987122,0.6616541353383457,0.633093525179856,0.6470588235293617,84.38489100138347,0.9643377110694183,0.9671444652908068,0.6895955755271345,0.666110183639399,0.6776494565216891,84.805268125714
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_4_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,4,2,0,1,00:01:00,60.0,60.0,0.9291694953609414,0.9357433808553971,0.4676039119804401,0.20771110507738258,0.2876480541454735,234.6258790315087,0.9674096087171867,0.9694898464586429,0.6625310173697269,0.6402877697841725,0.6512195121950719,84.05324732462564,0.9645178236397749,0.9673095684803001,0.6908344733242134,0.674457429048414,0.6825477276566488,85.15304007620182
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_4_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,4,3,0,1,00:00:59,59.0,59.0,0.9291355510296447,0.9357207513011994,0.46642246642246643,0.2074395872929677,0.28716406690467455,234.63229768667648,0.967211490837048,0.9692917285785042,0.6600496277915631,0.6378896882494003,0.6487804878048279,84.04265823364258,0.9644277673545967,0.9672195121951219,0.6904924760601915,0.6741235392320534,0.6822098327419672,85.14946192615437
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_4_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,4,4,0,1,00:01:00,60.0,60.0,0.9292034396922381,0.9357773251866939,0.46907532149418246,0.20798262286179744,0.28818660647098826,234.6335772044623,0.9674096087171867,0.9694898464586429,0.6625310173697269,0.6402877697841725,0.6512195121950719,84.01605809529623,0.9645328330206379,0.9673245778611632,0.6915439917836358,0.674457429048414,0.682893847194,85.15000110302331
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_4_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,4,4,0,1,00:00:59,59.0,59.0,0.9289771441502602,0.9356076035302104,0.4774774774774775,0.20146619603584034,0.28336834065300387,238.1285889184297,0.9667161961367013,0.9692917285785042,0.6649746192893399,0.6282973621103116,0.6461159062884825,84.9468147277832,0.9641125703564728,0.9669043151969982,0.6952380952380952,0.6580968280467445,0.6761578044596414,85.88086446726098
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_5_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,5,0,0,1,00:00:59,59.0,59.0,0.9286520277132089,0.9353885039832096,0.469429347826087,0.187516960651289,0.2679852627496198,241.3285206182679,0.969856896376738,0.9719882269359585,0.7004608294930874,0.7325301204819276,0.7161366313309276,74.94679718017578,0.9640975609756097,0.9671894934333959,0.6902499120028159,0.6547579298831385,0.6720356408498471,84.95688078538427
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_5_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,5,1,0,1,00:00:59,59.0,59.0,0.9288212859109476,0.9354674911421543,0.47489823609226595,0.18995929443690637,0.27137042062411115,240.81238012171502,0.9683345174058662,0.9707703237592611,0.6896551724137929,0.72289156626506,0.7058823529411262,75.21175181070963,0.9641575984990619,0.9672195121951219,0.6865411436541143,0.6574290484140234,0.6716697936209631,84.8765684073826
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_5_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,5,2,0,1,00:00:59,59.0,59.0,0.9287310148721536,0.9353885039832096,0.47386286490156143,0.18941655359565807,0.2706475378053101,240.81818364271476,0.9681315335430833,0.9705673398964783,0.6850574712643677,0.7180722891566264,0.7011764705881852,75.22139968872071,0.9642326454033772,0.9672945590994372,0.6869989543394911,0.6580968280467445,0.672237380627508,84.85952100213969
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_5_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,5,3,0,1,00:00:59,59.0,59.0,0.9286294599535104,0.9353546523436619,0.469429347826087,0.187516960651289,0.2679852627496198,241.3340269914314,0.9695524205825636,0.9717852430731757,0.6981566820276496,0.7301204819277106,0.7137809187278651,74.9424607594808,0.9641575984990619,0.967234521575985,0.6914406481155336,0.6554257095158598,0.6729516626670738,84.94615859805413
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_5_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,5,4,0,1,00:01:00,60.0,60.0,0.9287987181512491,0.9354449233824558,0.4735413839891452,0.18941655359565807,0.270595076565185,240.81451063013787,0.9681315335430833,0.9706688318278697,0.6873563218390802,0.7204819277108432,0.7035294117646559,75.18370806376139,0.9642326454033772,0.9673095684803001,0.6872384937238494,0.6580968280467445,0.6723520382056468,84.8645133972168
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_6_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,6,0,0,1,00:00:59,59.0,59.0,0.9280198971228308,0.9346108190605392,0.4644268774703557,0.1909534127843987,0.27063339731281855,239.07326410777534,0.969560878243513,0.9712574850299401,0.686320754716981,0.7132352941176469,0.6995192307691805,80.07920862833659,0.962281425891182,0.9647429643527204,0.6730310262529833,0.6590984974958264,0.665991902833958,90.39728267237825
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_6_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,6,1,0,1,00:00:59,59.0,59.0,0.9280085919394042,0.9345995138771127,0.4650856389986825,0.19122426868905743,0.2710172744721276,239.06931252266045,0.969560878243513,0.9712574850299401,0.686320754716981,0.7132352941176469,0.6995192307691805,80.1224604288737,0.9623864915572232,0.9648180112570357,0.6736016371077762,0.659432387312187,0.6664417074404765,90.41643339732907
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_6_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,6,2,0,1,00:00:59,59.0,59.0,0.927985981572551,0.9345769035102595,0.4650856389986825,0.19122426868905743,0.2710172744721276,239.07392553073257,0.969560878243513,0.9712574850299401,0.686320754716981,0.7132352941176469,0.6995192307691805,80.16225179036458,0.962296435272045,0.9647279549718574,0.6729195088676672,0.6587646076794658,0.6657668297620557,90.41835281983862
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_6_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,6,3,0,1,00:00:59,59.0,59.0,0.9279633712056978,0.9345429879599797,0.4628044766293614,0.19041170097508126,0.26981385530604196,239.06897139193407,0.9692614770459081,0.9709580838323353,0.6839622641509432,0.71078431372549,0.6971153846153345,80.18487777709962,0.9624465290806754,0.9648630393996248,0.6737129219229457,0.6597662771285476,0.6666666666666167,90.4794355518413
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_6_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,6,4,0,1,00:00:59,59.0,59.0,0.9280085919394042,0.9345882086936861,0.46605141727092947,0.19149512459371615,0.27145325398344883,239.06541330422928,0.969560878243513,0.9712574850299401,0.686320754716981,0.7132352941176469,0.6995192307691805,80.11556015014648,0.9623114446529081,0.9647579737335835,0.6734902763561924,0.6590984974958264,0.6662166722915464,90.43501094602189
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_7_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,7,0,0,1,00:00:59,59.0,59.0,0.9272874621523362,0.9338383440451133,0.46623563218390807,0.17531064289573203,0.2548095798978794,245.64645761518335,0.9736295681063123,0.9763289036544851,0.7372448979591835,0.7261306532663314,0.7316455696202029,73.43427658081055,0.9631669793621013,0.9660637898686679,0.6853693181818182,0.6444073455759599,0.6642574427808828,87.58850295588655
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_7_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,7,1,0,1,00:00:59,59.0,59.0,0.9273212295847731,0.9338721114775503,0.46771879483500717,0.17612101566720692,0.2558869701726447,245.65740790295956,0.9736295681063123,0.9763289036544851,0.7372448979591835,0.7261306532663314,0.7316455696202029,73.41155395507812,0.9632870544090056,0.9661538461538461,0.685572492024105,0.6457429048414023,0.6650618982117796,87.57120166634614
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_7_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,7,2,0,1,00:00:59,59.0,59.0,0.9274112760712718,0.9339621579640489,0.4674302075876879,0.1763911399243652,0.25612865267695567,245.98089837316257,0.971968438538206,0.9748754152823921,0.723785166240409,0.7110552763819094,0.7173637515842337,74.30493520100912,0.9627166979362102,0.9656585365853658,0.6824276640790402,0.6457429048414023,0.6635786584319281,88.44050294048381
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_7_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,7,3,0,1,00:00:59,59.0,59.0,0.9274337876928964,0.9339846695856736,0.46810035842293907,0.1763911399243652,0.25622915440451194,246.00197824791297,0.9718646179401993,0.9747715946843853,0.7212276214833757,0.708542713567839,0.7148288973383529,74.33208923339843,0.9626416510318949,0.9655984990619138,0.6817219477769937,0.6450751252086812,0.6628924343797752,88.44566380302861
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_7_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,7,4,0,1,00:00:59,59.0,59.0,0.9274225318820841,0.9339734137748613,0.46810035842293907,0.1763911399243652,0.25622915440451194,245.9877809268325,0.971968438538206,0.9748754152823921,0.723785166240409,0.7110552763819094,0.7173637515842337,74.30443929036458,0.962656660412758,0.9655834896810507,0.6826685492410872,0.6457429048414023,0.6636925188743495,88.4483890083601
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_8_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,8,0,0,1,00:00:59,59.0,59.0,0.9280760425551017,0.9347084436863132,0.4602026049204052,0.1722643553629469,0.25068979109180106,242.9637526042426,0.9655172413793104,0.968292943311626,0.7120822622107967,0.6789215686274508,0.6951066499372146,80.19458389282227,0.9645328330206379,0.9674146341463414,0.7002518891687658,0.6497495826377295,0.6740561136126968,85.58426399051018
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_8_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,8,1,0,1,00:01:00,60.0,60.0,0.9280984872289806,0.934753333034071,0.4610951008645533,0.1733477789815818,0.2519685039369681,242.96180289538938,0.9651969680794278,0.9679726700117434,0.7095115681233931,0.6764705882352939,0.6925972396486324,80.24301122029622,0.9645028142589118,0.9673996247654785,0.7000360100828232,0.6490818030050084,0.6735966735966238,85.59389346500613
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_8_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,8,2,0,1,00:01:00,60.0,60.0,0.9280872648920411,0.9347308883601921,0.4613159797541576,0.17280606717226435,0.2514285714285318,242.9624583400897,0.9655172413793104,0.968292943311626,0.7120822622107967,0.6789215686274508,0.6951066499372146,80.23048426310221,0.9644727954971858,0.9673696060037523,0.6985611510791367,0.6484140233722872,0.6725541125540626,85.61621665054898
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_8_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,8,3,0,1,00:01:00,60.0,60.0,0.9280535978812228,0.9346859990124343,0.46053584359160027,0.1722643553629469,0.25073920756944584,242.96257224011777,0.9654104836126828,0.9681861855449984,0.7095115681233931,0.6764705882352939,0.6925972396486324,80.19130630493164,0.9645478424015009,0.9674146341463414,0.699388709097447,0.6494156928213689,0.6734764542935789,85.57995132230363
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_8_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,8,4,0,1,00:01:00,60.0,60.0,0.9280760425551017,0.9347196660232526,0.4602601156069364,0.17253521126760563,0.25098502758073254,242.9545012516762,0.9653037258460553,0.9680794277783709,0.7120822622107967,0.6789215686274508,0.6951066499372146,80.20132700602214,0.9644878048780487,0.9673846153846154,0.6997840172786177,0.6490818030050084,0.6734799930711436,85.58898986960357
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_9_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,9,0,0,1,00:00:59,59.0,59.0,0.928670980023342,0.9349823802023727,0.4966524650030432,0.22060016220600162,0.3055035567202869,230.8170274762965,0.9693797691254158,0.9720211308941499,0.714640198511166,0.7182044887780547,0.7164179104477111,77.8909592628479,0.9662889305816135,0.9689606003752346,0.7252020573108009,0.6590984974958264,0.6905719783102527,80.50911664063077
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_9_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,9,1,0,1,00:00:59,59.0,59.0,0.9286029936659377,0.9349257249045358,0.49481391092129345,0.2192484455258178,0.3038591232670987,230.8178868080253,0.9692819409117589,0.9719233026804931,0.7128712871287126,0.7182044887780547,0.7155279503105089,77.90931749343872,0.9662288930581614,0.9689005628517824,0.7243660418963617,0.6580968280467445,0.6896431070678297,80.51821469360928
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_9_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,9,2,0,1,00:00:59,59.0,59.0,0.9286143247255051,0.9349483870236706,0.4926829268292683,0.21843741551770748,0.3026784041954997,230.80339391907648,0.9681080023478771,0.9709450205439248,0.6980198019801979,0.7032418952618452,0.7006211180123723,77.75970005989075,0.966078799249531,0.9687054409005629,0.7248444932308818,0.6614357262103506,0.6916899441340284,80.26184826077156
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_9_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,9,3,0,1,00:00:59,59.0,59.0,0.9286256557850725,0.9349483870236706,0.4960390006093845,0.2200594755339281,0.30486891385763537,230.81212482167714,0.9692819409117589,0.9719233026804931,0.7128712871287126,0.7182044887780547,0.7155279503105089,77.88856673240662,0.966108818011257,0.968780487804878,0.7238970588235294,0.6574290484140234,0.6890638670165731,80.49805604286914
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_9_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,9,4,0,1,00:00:59,59.0,59.0,0.9286029936659377,0.9349143938449684,0.4932762836185819,0.21816707218167072,0.3025304592314476,230.78412004727036,0.9683036587751908,0.9711406769712385,0.6997518610421835,0.7032418952618452,0.7014925373133827,77.75166702270508,0.9663189493433396,0.9689305816135084,0.7271062271062271,0.662771285475793,0.6934497816593387,80.21220544599137
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_5_1,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,5,1,0,1,00:00:59,59.0,59.0,0.9287987181512491,0.935411071742908,0.4678477690288714,0.19348710990502035,0.2737569591091926,237.53071010646536,0.9677255658175175,0.9701613721709124,0.6872146118721459,0.725301204819277,0.7057444314184728,75.09763412475586,0.9647279549718574,0.9677448405253283,0.6991495393338059,0.6587646076794658,0.6783565411723758,84.16033952641037
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_5_2,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,5,2,0,1,00:00:59,59.0,59.0,0.9288100020310984,0.935456207262305,0.46846254927726677,0.19348710990502035,0.2738621086997858,237.51923037287014,0.9677255658175175,0.9701613721709124,0.6872146118721459,0.725301204819277,0.7057444314184728,75.01053606669107,0.9647429643527204,0.9677448405253283,0.6998935792834339,0.6587646076794658,0.6787065703473874,84.17340453165882
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_5_3,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,5,3,0,1,00:00:59,59.0,59.0,0.9287874342713999,0.935411071742908,0.46653543307086615,0.19294436906377205,0.2729890574006113,237.53206514956346,0.9675225819547346,0.9699583883081295,0.6849315068493149,0.72289156626506,0.7033997655333614,75.05274620056153,0.9647879924953096,0.9678048780487805,0.6993973768167316,0.6587646076794658,0.6784731774414907,84.14643060936118
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_5_4,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,5,4,0,1,00:01:00,60.0,60.0,0.9289115569497416,0.935591613820496,0.47,0.19131614654002713,0.2719382835100842,237.87895140007362,0.9679285496803004,0.9701613721709124,0.6850574712643677,0.7180722891566264,0.7011764705881852,75.38647905985515,0.9647279549718574,0.9677298311444653,0.6987610619469027,0.6590984974958264,0.6783505154638677,84.63570965461011
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_6_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,6,0,0,1,00:00:59,59.0,59.0,0.929263467299757,0.9357526425866259,0.46511627906976744,0.20043336944745396,0.2801438576565924,234.97005039898318,0.9697604790419162,0.9714570858283433,0.6847058823529409,0.7132352941176469,0.6986794717886654,78.6931396484375,0.9630018761726079,0.9654934333958725,0.6693521315877812,0.6657762938230384,0.6675594241713595,89.34995211295362
