Training_ID,Scenario,Model,Embedding,Batch_Size,ELMo_Dropout,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
selective_harem-ft_glove_64_0_3_4,selective,harem-ft,glove,64,0,3,4,17,20,00:22:04,1324.0,66.2,0.9986488768789056,0.9987839891910151,0.9837486457204767,0.983482263742215,0.9836154366959555,6.092721579679802,0.9818840579710145,0.9829192546583851,0.8165137614678897,0.8746928746928745,0.8446026097271148,129.10357427597046,0.9792720450281426,0.9808030018761726,0.8245021937225785,0.8156928213689483,0.8200738502852807,176.12887288939277
selective_harem-ft_none_64_0_7_0,selective,harem-ft,none,64,0,7,0,18,20,00:22:25,1345.0,67.25,0.9982328377024638,0.9983566516213995,0.9778617710583153,0.9783900594273366,0.978125843910293,7.22626732534437,0.987749169435216,0.9893064784053156,0.8913580246913577,0.9070351758793967,0.8991282689912324,80.96344709396362,0.9787767354596623,0.9804127579737336,0.8260720411663808,0.8040066777963272,0.8148900169204237,169.7016064625866
selective_harem-ft_word2vec_64_0_3_4,selective,harem-ft,word2vec,64,0,3,4,15,20,00:21:58,1318.0,65.9,0.998682654956933,0.9987839891910151,0.9858810752104262,0.983211481180612,0.9845444685465877,5.316096515797857,0.9816770186335404,0.9829192546583851,0.8175519630484986,0.8697788697788695,0.8428571428570928,120.07509708404541,0.9779962476547842,0.9794971857410881,0.8232890704800817,0.8073455759599332,0.8152393796358232,180.47141319850707
selective_harem-ft_glove_64_0_5_1,selective,harem-ft,glove,64,0,5,1,7,20,00:22:42,1362.0,68.1,0.9984992439800501,0.9985782311389948,0.9793982108972621,0.9804613297150611,0.9799294819636062,6.716776380788034,0.9841672587029331,0.9852836699482391,0.8622327790973869,0.8746987951807227,0.8684210526315287,90.94896078109741,0.9778911819887429,0.9795422138836773,0.8299130434782609,0.7966611018363939,0.812947189097054,136.23716818611578
selective_harem-ft_glove_64_0_0_1,selective,harem-ft,glove,64,0,0,1,15,20,00:22:18,1338.0,66.9,0.9987685280551699,0.9989252608481484,0.9850948509485095,0.9803128371089536,0.982698026493597,5.416487497180255,0.9792372418314939,0.9815320729974866,0.8197530864197529,0.8469387755102038,0.8331242158092347,138.35682201385498,0.9784915572232645,0.9802176360225141,0.8251459979388527,0.8020033388981636,0.8134100914323916,175.68384595187206
selective_harem-ft_wang2vec_64_0_6_5,selective,harem-ft,wang2vec,64,0,6,5,15,20,00:21:33,1293.0,64.65,0.9983381380362897,0.9984851054208355,0.9852941176470589,0.9799566630552546,0.9826181423139099,7.025395905793602,0.9878243512974052,0.9888223552894212,0.8704156479217602,0.8725490196078429,0.8714810281517246,83.58768558502197,0.9787617260787993,0.9805328330206379,0.8379035057271781,0.8060100166944908,0.8216473791694531,166.9761365854515
selective_harem-ft_word2vec_64_0_1_2,selective,harem-ft,word2vec,64,0,1,2,17,20,00:22:34,1354.0,67.7,0.9986317324980494,0.9986995804733527,0.9825268817204301,0.9833198816249664,0.9829232217291418,5.9882124617918215,0.9878510256920932,0.9888468432583151,0.8769230769230767,0.8929503916449083,0.8848641655885655,80.39574384689331,0.9778911819887429,0.9795272045028143,0.8118279569892473,0.806677796327212,0.8092446826326749,177.51363487963405
selective_harem-ft_word2vec_64_0_2_1,selective,harem-ft,word2vec,64,0,2,1,18,20,00:22:09,1329.0,66.45,0.9991367756298131,0.9991708502760046,0.9884137931034482,0.987324331771838,0.9878687620622604,4.64671574421783,0.9818844052525639,0.9825553532061727,0.8382642998027612,0.9023354564755837,0.869120654396678,128.2297019958496,0.9773358348968105,0.9788217636022514,0.8115026595744681,0.815025041736227,0.8132600366482925,185.56284648967238
selective_harem-ft_fasttext_64_0_9_2,selective,harem-ft,fasttext,64,0,9,2,9,20,00:22:00,1320.0,66.0,0.998447644839269,0.9985043001371058,0.9824134199134199,0.9816166531494999,0.9820148749154335,7.049237654280307,0.9837605165329681,0.9856192525924476,0.8454106280193234,0.8728179551122192,0.8588957055214222,105.92587506771088,0.9769756097560975,0.9787317073170732,0.8180242634315424,0.7879799666110183,0.8027210884353241,153.24005742342968
selective_harem-ft_glove_64_0_6_0,selective,harem-ft,glove,64,0,6,0,19,20,00:22:00,1320.0,66.0,0.9985981572551015,0.9986999039059409,0.983757444504602,0.9842903575297941,0.984023828865371,6.629307665931645,0.9897205588822355,0.9905189620758483,0.8862559241706158,0.9166666666666664,0.9012048192770582,89.41881656646729,0.9791969981238274,0.9809831144465291,0.8305084745762712,0.801669449081803,0.8158341828066099,183.1693448120693
selective_harem-ft_fasttext_64_0_6_5,selective,harem-ft,fasttext,64,0,6,5,18,20,00:21:41,1301.0,65.05,0.9985190209711152,0.9986207676219546,0.9844982322545553,0.980498374864572,0.9824942325959602,6.85233195059335,0.9869261477045909,0.9875249500998003,0.8701923076923075,0.887254901960784,0.8786407766989789,91.28065848350525,0.9788067542213884,0.9803527204502814,0.8333919156414763,0.7916527545909849,0.8119863013698131,184.17262008954893
selective_harem-ft_glove_64_0_1_3,selective,harem-ft,glove,64,0,1,3,18,20,00:22:24,1344.0,67.2,0.9984055725803715,0.9985186525392105,0.9829913606911447,0.9795534032822169,0.9812693707047068,6.848911976636345,0.9882493527185819,0.989344752041426,0.8779220779220777,0.8825065274151433,0.8802083333332832,83.3628579378128,0.9796022514071294,0.9814333958724203,0.8371212121212122,0.811686143572621,0.8242074927953391,173.7420124197906
selective_harem-ft_none_64_0_3_4,selective,harem-ft,none,64,0,3,4,18,20,00:21:38,1298.0,64.9,0.9982998367392896,0.9983899116140291,0.9785907859078591,0.9777958299485513,0.9781931464173955,8.322913961624032,0.9835403726708074,0.9843685300207039,0.8271028037383176,0.8697788697788695,0.8479041916167163,111.82499027252197,0.9788067542213884,0.9802926829268293,0.8284246575342465,0.8076794657762938,0.8179205409974141,170.4979251285769
selective_harem-ft_word2vec_64_0_9_2,selective,harem-ft,word2vec,64,0,9,2,9,20,00:22:32,1352.0,67.6,0.998719590268886,0.9988442319241272,0.9837925445705025,0.9845904298459043,0.9841913254965046,5.490029088596799,0.9809234983369204,0.9830757190373703,0.8394160583941603,0.8603491271820446,0.8497536945812306,111.67858839035034,0.9773358348968105,0.9791369606003753,0.8236115962277332,0.7873121869782972,0.805052919084962,157.15617759272737
selective_harem-ft_none_64_0_7_5,selective,harem-ft,none,64,0,7,5,15,20,00:21:46,1306.0,65.3,0.9984129306754612,0.9985480004052092,0.9818477377404498,0.9789303079416531,0.9803868524279225,7.237808293371058,0.9870224252491694,0.9886835548172758,0.8982188295165392,0.886934673366834,0.8925410872313025,82.95132839679718,0.97906191369606,0.9809080675422139,0.8394237526352776,0.7976627712854758,0.8180106146207341,159.61644831243552
selective_harem-ft_wang2vec_64_0_1_1,selective,harem-ft,wang2vec,64,0,1,1,17,20,00:23:09,1389.0,69.45,0.9985865005145138,0.9986882724774688,0.9832703723691312,0.9803605057842346,0.9818132830391525,6.429653427494106,0.9894443337980482,0.9904401513642701,0.8840206185567008,0.8955613577023496,0.8897535667963181,78.49001848697662,0.9787617260787993,0.9805928705440901,0.8232462173314993,0.7993322203672788,0.81111299339314,181.42499239939565
selective_harem-ft_glove_64_0_1_0,selective,harem-ft,glove,64,0,1,0,12,20,00:22:23,1343.0,67.15,0.9984281885721393,0.9985525765268621,0.980349932705249,0.9798224374495561,0.980086114101134,6.697086803059079,0.9885480979884486,0.9896434973112925,0.876606683804627,0.8903394255874671,0.8834196891191208,76.36632692813873,0.9780712945590995,0.9799324577861164,0.8146507666098808,0.798330550918197,0.8064080944350259,159.16440805399193
selective_harem-ft_none_64_0_3_3,selective,harem-ft,none,64,0,3,3,18,20,00:22:01,1321.0,66.05,0.9983786522546867,0.9984912458481112,0.9809782608695652,0.9775250473869482,0.9792486097924361,7.2866329381715005,0.9817805383022774,0.9829192546583851,0.820093457943925,0.8624078624078622,0.8407185628742013,108.94684839248657,0.9787767354596623,0.9803076923076923,0.8268769283510456,0.8053422370617697,0.8159675236805997,170.98325189554467
selective_harem-ft_fasttext_64_0_9_3,selective,harem-ft,fasttext,64,0,9,3,12,20,00:21:57,1317.0,65.85,0.9980963819926801,0.9982436857670561,0.9759394430927277,0.9759394430927277,0.9759394430926778,6.690138171857862,0.9831735472510272,0.9848366268831931,0.8602941176470585,0.8753117206982541,0.8677379480840042,121.00910186767578,0.9777560975609756,0.9796022514071294,0.8269433696799156,0.784974958263773,0.8054128126070074,164.67886003458275
selective_harem-ft_glove_64_0_0_5,selective,harem-ft,glove,64,0,0,5,19,20,00:22:22,1342.0,67.1,0.9987797232546684,0.9988804800501545,0.984366576819407,0.9848975188781014,0.9846319762738783,5.786315771181192,0.9801114632280625,0.9826248497431974,0.8372093023255811,0.8265306122448978,0.8318356867778702,178.70771741867065,0.9785215759849906,0.980547842401501,0.8443429374560787,0.8023372287145242,0.822804314329688,204.02751433174566
selective_harem-ft_none_64_0_9_0,selective,harem-ft,none,64,0,9,0,14,20,00:21:26,1286.0,64.3,0.9980057335161411,0.9980963819926801,0.9756295694557271,0.9740470397404704,0.9748376623376124,8.205435550034936,0.9811191547642341,0.9827822343963999,0.8393285371702636,0.8728179551122192,0.8557457212713435,133.60752058029175,0.9793470919324578,0.9810581613508442,0.8322469982847341,0.810016694490818,0.8209813874787993,155.68012226752515
selective_harem-ft_fasttext_64_0_9_5,selective,harem-ft,fasttext,64,0,9,5,9,20,00:21:55,1315.0,65.75,0.9986176107327797,0.9986855970901839,0.9834374151506924,0.979183563125169,0.9813058791654877,5.714343668809578,0.9833692036783408,0.9852279397378204,0.8491484184914839,0.8703241895261843,0.859605911329999,105.94049429893494,0.9769155722326454,0.978656660412758,0.8181818181818182,0.7873121869782972,0.8024502297089854,153.2180697603046
selective_harem-ft_none_64_0_9_3,selective,harem-ft,none,64,0,9,3,18,20,00:21:27,1287.0,64.35,0.9978470986821978,0.9980283956352759,0.974025974025974,0.9732360097323601,0.9736308316429522,8.55377294590224,0.9812169829778908,0.9830757190373703,0.8361045130641328,0.877805486284289,0.8564476885644267,154.72406101226807,0.9784015009380863,0.9801425891181988,0.8212824010914052,0.8040066777963272,0.8125527248185767,187.69572693446898
selective_harem-ft_word2vec_64_0_8_5,selective,harem-ft,word2vec,64,0,8,5,18,20,00:23:40,1420.0,71.0,0.9987992099474795,0.9988553216321767,0.983753046303818,0.9840195016251354,0.9838862559241207,5.774984097302849,0.985694459271912,0.9869755524714423,0.8952618453865334,0.8799019607843135,0.887515451174239,119.10400438308716,0.9776810506566604,0.979437148217636,0.8181191870478814,0.7929883138564274,0.8053577483892346,187.11942111321216
selective_harem-ft_glove_64_0_3_3,selective,harem-ft,glove,64,0,3,3,8,20,00:22:00,1320.0,66.0,0.9983673928953443,0.9985475426448235,0.9810195227765727,0.9796913078797725,0.9803549654517858,7.3629352984143726,0.9824016563146998,0.9839544513457557,0.8325358851674639,0.8550368550368548,0.8436363636363136,96.01595973968506,0.9784315196998123,0.9802776735459662,0.8370944992947814,0.7926544240400668,0.8142685645686347,148.6765350845625
selective_harem-ft_glove_64_0_8_1,selective,harem-ft,glove,64,0,8,1,18,20,00:22:37,1357.0,67.85,0.9985635408717511,0.9986196525564484,0.9834284161912524,0.980498374864572,0.9819612098195621,6.246066374565238,0.9850539126721469,0.9863350058716772,0.9022556390977441,0.8823529411764703,0.8921933085501356,115.72037029266357,0.978296435272045,0.9799624765478424,0.8278236914600551,0.8026711185308848,0.8150533988811164,173.87410923220077
selective_harem-ft_word2vec_64_0_0_5,selective,harem-ft,word2vec,64,0,0,5,12,20,00:22:04,1324.0,66.2,0.9988021136536653,0.9989252608481484,0.9873041599135602,0.9857065803667745,0.9865047233467786,5.789824654362095,0.9818599060211999,0.9840454595126216,0.8362282878411909,0.8596938775510201,0.8477987421383145,139.05882143974304,0.9784315196998123,0.980202626641651,0.8258620689655173,0.7996661101836394,0.8125530110262436,170.6039484491888
selective_harem-ft_none_64_0_4_4,selective,harem-ft,none,64,0,4,4,13,20,00:21:36,1296.0,64.8,0.9980085992305952,0.9981783208870785,0.9773903568509943,0.9742058104805865,0.9757954854500451,9.277084121063574,0.9857355126300149,0.9868251609707777,0.8952618453865334,0.8609112709832132,0.8777506112468936,93.49801635742188,0.9791519699812383,0.9808180112570356,0.8317853457172343,0.8073455759599332,0.8193832599118442,154.44796169928784
selective_harem-ft_wang2vec_64_0_2_0,selective,harem-ft,wang2vec,64,0,2,0,19,20,00:22:07,1327.0,66.35,0.998557506644556,0.998614297721542,0.9820739106453392,0.981262055662717,0.9816678152997433,6.45022152075127,0.9853349947282661,0.98629349180485,0.8562753036437245,0.8980891719745221,0.8766839378237841,112.0778398513794,0.9779662288930582,0.9795872420262665,0.8158341828066599,0.801669449081803,0.8086897945435675,189.65696899845915
selective_harem-ft_wang2vec_64_0_6_1,selective,harem-ft,wang2vec,64,0,6,1,13,20,00:21:49,1309.0,65.45,0.9987112090893675,0.9988016505567803,0.9850584080412931,0.9821235102925244,0.9835887698358378,6.643547061663955,0.9880239520958084,0.9890219560878244,0.8845208845208843,0.8823529411764703,0.8834355828220357,81.57952237129211,0.9786416510318949,0.9803227016885554,0.833391304347826,0.8,0.8163543441226077,160.80897903442383
selective_harem-ft_wang2vec_64_0_0_2,selective,harem-ft,wang2vec,64,0,0,2,16,20,00:22:11,1331.0,66.55,0.9986677712596839,0.9987125520576776,0.9833019122003771,0.9846278317152104,0.983964425279562,6.513734358460156,0.9810949622992022,0.9830619604414818,0.822942643391521,0.8418367346938773,0.8322824716266837,132.48219895362854,0.9782514071294559,0.9798874296435272,0.8271092669432918,0.7986644407345576,0.8126380159673358,177.94760581682314
selective_harem-ft_glove_64_0_2_1,selective,harem-ft,glove,64,0,2,1,15,20,00:22:13,1333.0,66.65,0.9984439244905841,0.99850071556757,0.9817780231916069,0.9798842656379168,0.9808302303130103,6.6148558259010315,0.9853349947282661,0.9863893415125083,0.8726899383983571,0.9023354564755837,0.8872651356993235,104.83870887756348,0.9785365853658536,0.9804727954971857,0.8329255505068158,0.7956594323873122,0.8138661202185293,169.24440027632804
selective_harem-ft_word2vec_64_0_4_5,selective,harem-ft,word2vec,64,0,4,5,15,20,00:22:11,1331.0,66.55,0.9988119484046164,0.9988798370672097,0.9861337683523654,0.9847950040727668,0.9854639315309921,5.411147902260965,0.9858345715700843,0.986924219910847,0.8649289099526064,0.8752997601918463,0.8700834326578759,94.27737236022949,0.9773958724202627,0.9791819887429644,0.8069767441860465,0.8110183639398998,0.8089925062447461,176.67860902030512
selective_harem-ft_fasttext_64_0_4_0,selective,harem-ft,fasttext,64,0,4,0,11,20,00:22:25,1345.0,67.25,0.9986874858565287,0.9987666892962208,0.9831567508829122,0.9826228617974477,0.9828897338402541,6.264060470595289,0.9856364536899456,0.9867261020307083,0.8796068796068793,0.858513189448441,0.8689320388349012,86.76272964477539,0.9775009380863039,0.9791669793621013,0.8159675236806495,0.8053422370617697,0.8106200638547644,147.9680372634024
selective_harem-ft_fasttext_64_0_0_2,selective,harem-ft,fasttext,64,0,0,2,17,20,00:22:23,1343.0,67.15,0.9987573328556715,0.9988245040526622,0.9857027245751281,0.9854368932038835,0.9855697909642117,5.6416154561647724,0.979565074855207,0.982078461370342,0.8089330024813893,0.8316326530612242,0.8201257861634719,158.0183711051941,0.9783864915572232,0.9800525328330206,0.8228021978021978,0.8,0.8112409006263255,186.04212527005177
selective_harem-ft_glove_64_0_2_3,selective,harem-ft,glove,64,0,2,3,15,20,00:21:57,1317.0,65.85,0.9984552827059813,0.9985347902137616,0.9812413793103448,0.9801598236428768,0.9807003032808984,7.3266240607446695,0.9844723473593405,0.9856225438512413,0.8659793814432988,0.8917197452229297,0.8786610878660587,97.96885633468628,0.9780863039399624,0.9800825515947467,0.8360886387618712,0.7936560934891486,0.8143199725933039,167.4965756254376
selective_harem-ft_fasttext_64_0_3_5,selective,harem-ft,fasttext,64,0,3,5,16,20,00:22:00,1320.0,66.0,0.9985925800821933,0.9987164330349603,0.9850421539298341,0.9807744381261847,0.9829036635006285,6.425471523804451,0.9839544513457557,0.9854037267080745,0.8271028037383176,0.8697788697788695,0.8479041916167163,114.13843441009521,0.9792720450281426,0.9808930581613509,0.8173883853642162,0.8130217028380634,0.8151991965181957,171.70028470597177
selective_harem-ft_glove_64_0_0_0,selective,harem-ft,glove,64,0,0,0,17,20,00:22:20,1340.0,67.0,0.9986117952621916,0.9987573328556715,0.9814066289409863,0.982200647249191,0.9818034775575724,6.5909663509966725,0.9815320729974866,0.9836083488143372,0.8166259168704154,0.8520408163265304,0.8339575530586264,145.7132387161255,0.9784615384615385,0.9800375234521576,0.8225093505610337,0.8076794657762938,0.8150269541778477,175.40806755929623
selective_harem-ft_wang2vec_64_0_1_4,selective,harem-ft,wang2vec,64,0,1,4,14,20,00:22:38,1358.0,67.9,0.9984281885721393,0.9985751925186299,0.982200647249191,0.9798224374495561,0.9810101010100511,6.2602615249690725,0.9885480979884486,0.9896434973112925,0.8704663212435231,0.8772845953002608,0.873862158647544,67.0781100988388,0.9785966228893058,0.9802476547842401,0.8194684156023473,0.7926544240400668,0.805838424982978,165.38482032631927
selective_harem-ft_word2vec_64_0_4_0,selective,harem-ft,word2vec,64,0,4,0,12,20,00:22:16,1336.0,66.8,0.9987327449649241,0.9988232631817153,0.9845737483085251,0.9877816997013305,0.9861751152073234,6.069552389543448,0.9854383358098069,0.9867261020307083,0.8759124087591238,0.8633093525179854,0.8695652173912541,85.94267272949219,0.9781313320825515,0.9799324577861164,0.8192360163710778,0.8020033388981636,0.8105280917833143,157.79631182832537
selective_harem-ft_word2vec_64_0_8_0,selective,harem-ft,word2vec,64,0,8,0,18,20,00:22:26,1346.0,67.3,0.998686986578085,0.9987543205997217,0.9845150774246129,0.9815817984832069,0.9830462498304124,6.477094182327612,0.9847336393722643,0.9861214903384221,0.8858560794044662,0.8749999999999998,0.88039457459921,123.92387628555298,0.9773958724202627,0.97906191369606,0.8144471071550838,0.7943238731218698,0.8042596348883883,191.3733282988926
selective_harem-ft_none_64_0_3_2,selective,harem-ft,none,64,0,3,2,18,20,00:21:46,1306.0,65.3,0.9983336148173169,0.9984799864887688,0.9804028307022319,0.975358786894124,0.9778743043300709,7.830191654945487,0.9831262939958593,0.9843685300207039,0.8205128205128203,0.8648648648648646,0.8421052631578446,110.18826937675476,0.978656660412758,0.9802176360225141,0.8229023383768913,0.7989983305509182,0.8107741826189573,174.71041441863437
selective_harem-ft_wang2vec_64_0_4_3,selective,harem-ft,wang2vec,64,0,4,3,18,20,00:22:08,1328.0,66.4,0.9983706720977596,0.9984838198687486,0.9794037940379404,0.9812652728753734,0.9803336498032866,6.998146143422198,0.9864289252105003,0.9873204556711244,0.884892086330935,0.884892086330935,0.884892086330885,96.86483716964722,0.9785666041275798,0.9800525328330206,0.8139147802929427,0.8163606010016694,0.815135855975946,173.5034344871089
selective_harem-ft_fasttext_64_0_4_1,selective,harem-ft,fasttext,64,0,4,1,13,20,00:22:20,1340.0,67.0,0.9986082824168364,0.9987101154107264,0.9837089329351072,0.9837089329351072,0.9837089329350572,6.580641213637679,0.9841505695889053,0.9853392768697375,0.8716049382716047,0.8465227817745801,0.8588807785887576,112.30174350738525,0.9782814258911819,0.9800825515947467,0.8149898717083052,0.8060100166944908,0.8104750713445865,159.29013691308364
selective_harem-ft_none_64_0_9_2,selective,harem-ft,none,64,0,9,2,13,20,00:21:19,1279.0,63.95,0.9980850509331127,0.9981756994096518,0.97804283003524,0.9753987564206542,0.9767190037898796,8.620961997046399,0.9814126394052045,0.9835648601056545,0.8535980148883372,0.8578553615960097,0.8557213930347757,125.1416506767273,0.9793470919324578,0.9812232645403377,0.8368769606134542,0.801669449081803,0.8188949522509733,153.03735200414118
selective_harem-ft_wang2vec_64_0_0_3,selective,harem-ft,wang2vec,64,0,0,3,18,20,00:22:11,1331.0,66.55,0.99862299046169,0.9986789664591823,0.9830142895659207,0.9832793959007551,0.983146824861754,5.862727836886449,0.9813135176483444,0.9832805157906239,0.8197530864197529,0.8469387755102038,0.8331242158092347,143.84342002868652,0.9787317073170732,0.9804277673545966,0.8316044260027663,0.8030050083472454,0.8170545269236803,185.77673321849895
selective_harem-ft_none_64_0_8_3,selective,harem-ft,none,64,0,8,3,18,20,00:22:07,1327.0,66.35,0.998080980383355,0.9982605377743862,0.97670639219935,0.97670639219935,0.9767063921993,8.179045276855355,0.985694459271912,0.9871890680046973,0.8852867830423937,0.8700980392156861,0.8776266996291217,121.77216529846191,0.9788517823639775,0.9805928705440901,0.8392226148409894,0.7929883138564274,0.8154506437767741,180.69160551395058
selective_harem-ft_wang2vec_64_0_8_1,selective,harem-ft,wang2vec,64,0,8,1,11,20,00:22:26,1346.0,67.3,0.9988665439691161,0.9989338779907528,0.9864461913797777,0.9856446370530878,0.9860452513209093,5.832537475806563,0.9860147325717946,0.9871890680046973,0.9060913705583754,0.8749999999999998,0.8902743142144137,102.16064763069153,0.978686679174484,0.9802776735459662,0.831304347826087,0.7979966611018364,0.8143100511072755,149.30509696816497
selective_harem-ft_none_64_0_9_4,selective,harem-ft,none,64,0,9,4,17,20,00:21:16,1276.0,63.8,0.9980057335161411,0.9981417062309497,0.9766748033631679,0.9735063530683968,0.9750880043324711,8.12434224406285,0.9806300136959499,0.9824887497554294,0.8245192307692305,0.8553615960099749,0.8396572827416878,144.11645698547363,0.9780112570356473,0.9795422138836773,0.8175257731958763,0.7943238731218698,0.80575783234542,170.35777343893952
selective_harem-ft_none_64_0_8_4,selective,harem-ft,none,64,0,8,4,18,20,00:22:22,1342.0,67.1,0.9979912016878395,0.9981370920680522,0.97826677533279,0.9753521126760564,0.9768072697680227,8.113261150780009,0.9848403971388918,0.9861214903384221,0.8790123456790121,0.8725490196078429,0.8757687576875266,133.21514129638672,0.9788667917448405,0.9805928705440901,0.8383379888268156,0.801669449081803,0.8195937873356729,193.44396753131218
selective_harem-ft_wang2vec_64_0_6_3,selective,harem-ft,wang2vec,64,0,6,3,19,20,00:21:42,1302.0,65.1,0.9988468712904867,0.9989373127578995,0.9837662337662337,0.9848320693391116,0.9842988630210654,5.540180676908635,0.9875249500998003,0.9885229540918163,0.8795180722891563,0.8946078431372546,0.8869987849331211,94.99571371078491,0.978686679174484,0.9804878048780488,0.8334485141672425,0.8053422370617697,0.8191543555781468,187.18134977232734
selective_harem-ft_none_64_0_2_5,selective,harem-ft,none,64,0,2,5,10,20,00:21:51,1311.0,65.55,0.9982508348288317,0.9984098498443924,0.9792473713337023,0.975199779553596,0.9772193842330027,7.356519656394845,0.9841847982363654,0.9850474456052909,0.8467741935483869,0.8917197452229297,0.8686659772491743,90.34952783584595,0.9782363977485928,0.9799024390243902,0.8114558472553699,0.7946577629382304,0.8029689608636478,140.8361190220095
selective_harem-ft_wang2vec_64_0_9_0,selective,harem-ft,wang2vec,64,0,9,0,12,20,00:22:03,1323.0,66.15,0.9984363137797015,0.9985269622562406,0.9810554803788903,0.9799945931332793,0.9805247497970828,7.011694537169897,0.9824887497554294,0.984347485814909,0.8294392523364483,0.8852867830423937,0.8564535585041718,129.83321607112885,0.9775909943714822,0.9791519699812383,0.8052121617106582,0.8046744574290484,0.8049432197728291,154.26038504546543
selective_harem-ft_none_64_0_7_2,selective,harem-ft,none,64,0,7,2,19,20,00:21:41,1301.0,65.05,0.9982103260808393,0.9983228841889625,0.9796913078797725,0.9773095623987034,0.9784989858011671,8.12840655668458,0.9868147840531561,0.9883720930232558,0.8858560794044662,0.8969849246231153,0.891385767790212,89.97582578659058,0.9782814258911819,0.9799774859287055,0.8179661016949152,0.8056761268781302,0.8117746005045757,177.75393730739378
selective_harem-ft_word2vec_64_0_2_2,selective,harem-ft,word2vec,64,0,2,2,17,20,00:21:59,1319.0,65.95,0.9986938052293224,0.9987733127371028,0.9840044125758411,0.9831909616974374,0.9835975189523967,5.8248206715085615,0.9837055496980734,0.9849515958976325,0.8498985801217036,0.889596602972399,0.8692946058090785,115.1234359741211,0.9783564727954972,0.9799474671669793,0.8303324099722992,0.8006677796327212,0.815230324664237,184.32331686199836
selective_harem-ft_none_64_0_6_4,selective,harem-ft,none,64,0,6,4,19,20,00:22:00,1320.0,66.0,0.9981798654683173,0.9982590017523034,0.978302142663412,0.9769772481040087,0.9776392465103173,8.808301733500922,0.9875249500998003,0.9885229540918163,0.866028708133971,0.887254901960784,0.876513317191233,81.07192802429199,0.9780112570356473,0.9797073170731707,0.8263864967275233,0.8010016694490818,0.8134961003729577,173.4050246904481
selective_harem-ft_wang2vec_64_0_8_5,selective,harem-ft,wang2vec,64,0,8,5,19,20,00:22:13,1333.0,66.65,0.9985635408717511,0.9986645419042062,0.9837662337662337,0.9848320693391116,0.9842988630210654,6.752099514007568,0.9861214903384221,0.9876160990712074,0.8960396039603958,0.887254901960784,0.8916256157634966,113.74224948883057,0.9780262664165104,0.9797373358348969,0.8203204909648824,0.803338898163606,0.8117408906882091,181.81478471576042
selective_harem-ft_fasttext_64_0_5_3,selective,harem-ft,fasttext,64,0,5,3,10,20,00:21:55,1315.0,65.75,0.9988941797747738,0.9989618830538692,0.9850746268656716,0.9850746268656716,0.9850746268656216,5.584460509357168,0.9822389120064955,0.983456815183193,0.845070422535211,0.8674698795180721,0.8561236623067275,105.13264119625092,0.9785515947467167,0.9802176360225141,0.821745057941377,0.805008347245409,0.8132906054983478,147.82132055174628
selective_harem-ft_word2vec_64_0_1_0,selective,harem-ft,word2vec,64,0,1,0,14,20,00:22:35,1355.0,67.75,0.9985751925186299,0.9986430404939333,0.9819455672325519,0.9803605057842346,0.9811523963381299,6.165753682157886,0.9894443337980482,0.9905397331208923,0.8843187660668378,0.8981723237597908,0.8911917098445093,68.38385319709778,0.9784915572232645,0.9801425891181988,0.8173883853642162,0.8130217028380634,0.8151991965181957,169.7205799390685
selective_harem-ft_none_64_0_2_2,selective,harem-ft,none,64,0,2,2,10,20,00:22:01,1321.0,66.05,0.9981713273210513,0.9983076259058177,0.9787116394802322,0.9754753375585561,0.9770908087220035,7.652890717805321,0.9839930988210486,0.9848557461899741,0.8416833667334668,0.8917197452229297,0.8659793814432488,89.99703049659729,0.9780112570356473,0.9796622889305816,0.8120713305898491,0.7906510851419032,0.8012180680087472,142.85972426072607
selective_harem-ft_word2vec_64_0_6_3,selective,harem-ft,word2vec,64,0,6,3,19,20,00:21:41,1301.0,65.05,0.9988468712904867,0.9989486179413261,0.9851109907958853,0.9856446370530878,0.9853777416733863,5.632117858573572,0.9874251497005988,0.9885229540918163,0.8684210526315788,0.8897058823529409,0.8789346246972864,102.06146812438965,0.977936210131332,0.9796022514071294,0.8157894736842105,0.7969949916527546,0.8062827225130391,192.92616721819033
selective_harem-ft_wang2vec_64_0_9_5,selective,harem-ft,wang2vec,64,0,9,5,19,20,00:21:54,1314.0,65.7,0.9988102387454251,0.9988895561623967,0.9862050311063024,0.9856718031900513,0.985938345051329,5.904966234716017,0.9822930933281159,0.9839561729602817,0.8495145631067959,0.8728179551122192,0.8610086100860506,152.81071972846985,0.9779662288930582,0.9796622889305816,0.8358313001045661,0.8006677796327212,0.8178717598908096,196.17728780350595
