Training_ID,Corpus,Fine_Tuning,Model,Representation,Embedding,Embedding_Type,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
harem_ELMo+CNN+Embeddings_wang2vec_skip_0_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,0,3,8,10,0:12:53.993304,773.0,77.3,0.9944919618467601,0.9949733554251937,0.9347648817613482,0.9274541531823085,0.9310951671855463,51.718282867880426,0.9774887990383565,0.9793465195060649,0.8074999999999998,0.8239795918367344,0.8156565656565155,195.53846168518066,0.9760450281425891,0.977906191369606,0.818118948824343,0.7899833055091819,0.8038049940546468,251.94488680804218
harem_ELMo+CNN+Embeddings_wang2vec_skip_0_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,0,4,9,10,0:07:08.738148,428.0,42.8,0.995398773006135,0.9956002865971072,0.947710647520997,0.9433656957928802,0.945533180159431,19.21933449560137,0.9798929078789204,0.9806578516009179,0.8268733850129196,0.8163265306122447,0.821566110397896,110.69104099273682,0.978326454033771,0.9794071294559099,0.8417543859649123,0.8010016694490818,0.8208725406329698,147.7471966293623
harem_ELMo+CNN+Embeddings_wang2vec_skip_1_0,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,1,0,8,10,0:09:58.881168,598.0,59.8,0.9937127542885574,0.9941311501362613,0.9253044654939107,0.9198278181329029,0.9225580140312506,56.092227318707636,0.9859589723162716,0.9871539533957379,0.8601036269430049,0.8668407310704959,0.8634590377112633,134.69948196411133,0.9771257035647279,0.9790168855534709,0.8255571030640668,0.7916527545909849,0.8082495312765821,248.4510769667449
harem_ELMo+CNN+Embeddings_wang2vec_skip_1_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,1,1,9,10,0:09:08.513560,548.0,54.8,0.993554442346183,0.9939954541856547,0.9265582655826559,0.9198278181329029,0.9231807749425719,56.1554430512821,0.9872535351523601,0.9883489344752041,0.8597402597402595,0.8642297650130546,0.8619791666666166,135.62664985656738,0.9776960600375234,0.9794971857410881,0.8296398891966759,0.8,0.8145503994560099,260.4157233061614
harem_ELMo+CNN+Embeddings_wang2vec_skip_1_2,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,1,2,9,10,0:11:25.824928,685.0,68.5,0.9940519941650742,0.9945043140004297,0.9302388707926167,0.9219800914716169,0.9260910687744399,56.9834483090569,0.9878510256920932,0.9887472615016929,0.8717277486910993,0.8694516971279371,0.8705882352940675,137.36798858642578,0.9777110694183865,0.9795872420262665,0.8333333333333334,0.7896494156928213,0.8109034801988185,267.138977403994
harem_ELMo+CNN+Embeddings_wang2vec_skip_1_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,1,3,8,10,0:14:05.596370,845.0,84.5,0.9937919102597447,0.9942555380909841,0.9288623404833016,0.9203658864675813,0.9245945945945446,55.674048984751984,0.9857598088030273,0.9869547898824935,0.8549222797927458,0.8616187989556133,0.8582574772431226,133.2673511505127,0.9765103189493434,0.9783864915572232,0.823346033945272,0.7936560934891486,0.8082284937095725,247.25787692599826
harem_ELMo+CNN+Embeddings_wang2vec_skip_1_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,1,4,9,10,0:10:09.441221,609.0,60.9,0.9938710662309319,0.9943799260457069,0.9289989118607181,0.9187516814635459,0.9238468821858016,56.6923064624562,0.986656044612627,0.987751443935471,0.8608923884514433,0.8563968668407308,0.8586387434554472,139.51637268066406,0.9775909943714822,0.979437148217636,0.8262534818941504,0.7923205342237062,0.8089313107209318,265.3808280803539
harem_ELMo+CNN+Embeddings_wang2vec_skip_2_0,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,2,0,7,10,0:10:21.217027,621.0,62.1,0.9936280411621726,0.9940482951318689,0.9201446855870896,0.9112703224028658,0.915686003045776,58.48685236538158,0.9827470526214895,0.9838013994057319,0.8286290322580643,0.8726114649681527,0.8500517063081194,162.11798477172852,0.9770206378986867,0.9787767354596623,0.8113659705580281,0.7913188647746243,0.8012170385395038,239.6103227403429
harem_ELMo+CNN+Embeddings_wang2vec_skip_2_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,2,1,7,10,0:09:44.858691,584.0,58.4,0.9934463097158175,0.9939006383317053,0.9209431345353676,0.9148525764673464,0.9178877522808458,57.03261490429149,0.9830346017444647,0.9839930988210486,0.8277227722772276,0.8874734607218682,0.8565573770491302,163.25293731689453,0.9775009380863039,0.9792270168855535,0.8125,0.8030050083472454,0.8077246011754329,236.2190029003002
harem_ELMo+CNN+Embeddings_wang2vec_skip_2_2,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,2,2,9,10,0:11:37.375915,697.0,69.7,0.9935712500851867,0.9940369369164717,0.9204765863119978,0.9154036924772665,0.9179331306990381,56.97096084145939,0.9830346017444647,0.9841847982363654,0.8394308943089429,0.8768577494692142,0.8577362409137609,170.0342140197754,0.978326454033771,0.9802476547842401,0.8341446453407511,0.8010016694490818,0.8172372679270494,265.8249619801839
harem_ELMo+CNN+Embeddings_wang2vec_skip_2_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,2,3,9,10,0:10:44.442348,644.0,64.4,0.9937302651007474,0.994173235501238,0.9211181843343482,0.9170570405070267,0.9190831262081798,56.43060998355641,0.9832263011597815,0.9843764976516821,0.8373983739837396,0.8747346072186835,0.8556593977154223,168.29949188232422,0.9784465290806754,0.9802326454033771,0.8341446453407511,0.8010016694490818,0.8172372679270494,263.09348268862124
harem_ELMo+CNN+Embeddings_wang2vec_skip_2_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,2,4,7,10,0:10:26.411792,626.0,62.6,0.9934008768542286,0.9938892801163082,0.9206657420249653,0.9145770184623864,0.9176112800663033,57.29820604885326,0.9827470526214895,0.9837055496980734,0.8273809523809522,0.8853503184713374,0.8553846153845653,161.7941379547119,0.9773658536585366,0.9791219512195122,0.8111298482293423,0.8030050083472454,0.8070469798657218,236.73521762424045
harem_ELMo+CNN+Embeddings_wang2vec_skip_3_0,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,3,0,8,10,0:09:26.419146,566.0,56.6,0.99394246467376,0.9944829139221978,0.9285323110624315,0.9182236663958842,0.923349217154477,55.814986425287586,0.9806418219461698,0.9820910973084886,0.8085106382978722,0.84029484029484,0.8240963855421185,169.84160232543945,0.9770956848030019,0.9790769230769231,0.8172413793103448,0.7913188647746243,0.8040712468192884,253.50057375872578
harem_ELMo+CNN+Embeddings_wang2vec_skip_3_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,3,1,8,10,0:09:39.967314,579.0,57.9,0.9941563925012666,0.9946630636716771,0.9296235679214403,0.9228269699431356,0.9262128006522127,55.721018735100245,0.981159420289855,0.9826086956521739,0.8127962085308055,0.8427518427518426,0.8275030156814939,156.2028923034668,0.9770806754221388,0.9789718574108818,0.8213793103448276,0.7953255425709516,0.8081424936386268,253.39298891138148
harem_ELMo+CNN+Embeddings_wang2vec_skip_3_2,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,3,2,5,10,0:11:30.603390,690.0,69.0,0.9939537240331026,0.9944829139221978,0.928824652304336,0.9222854048199296,0.9255434782608196,55.39378171808579,0.9802277432712215,0.9820910973084886,0.8119047619047617,0.8378378378378376,0.8246674727931783,169.4022674560547,0.9769756097560975,0.9792120075046904,0.8203781512605042,0.7823038397328882,0.8008887369679897,233.38122276023583
harem_ELMo+CNN+Embeddings_wang2vec_skip_3_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,3,3,8,10,0:10:22.737903,622.0,62.2,0.9942014299386365,0.9947306198277318,0.9290973547859286,0.9225561873815327,0.9258152173912544,55.5168446933522,0.9807453416149068,0.9822981366459628,0.8061465721040187,0.8378378378378376,0.8216867469879017,156.12720489501953,0.9774108818011257,0.9792720450281426,0.8249309392265194,0.7976627712854758,0.8110677304362088,252.9725160245542
harem_ELMo+CNN+Embeddings_wang2vec_skip_3_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,3,4,6,10,0:06:45.490599,405.0,40.5,0.9954737375443338,0.9956651466531554,0.9475839475839476,0.9398862713241267,0.9437194127242567,20.517167169656325,0.9814699792960663,0.9822981366459628,0.8127853881278537,0.8746928746928745,0.8426035502958078,84.5290846824646,0.9772307692307692,0.978671669793621,0.8150753768844221,0.8123539232053423,0.8137123745818899,121.10579310723071
harem_ELMo+CNN+Embeddings_wang2vec_skip_4_0,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,4,0,7,10,0:13:43.771778,823.0,82.3,0.9933129667345554,0.9939013351436977,0.9242590559824369,0.914471897909313,0.9193394295072517,58.944708207074335,0.9858345715700843,0.9873204556711244,0.8756097560975608,0.8609112709832132,0.86819830713417,142.1349582672119,0.9768255159474671,0.978686679174484,0.8143835616438356,0.7939899833055092,0.804057480980508,248.71279059516058
harem_ELMo+CNN+Embeddings_wang2vec_skip_4_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,4,1,9,10,0:10:12.887293,612.0,61.2,0.9931545598551709,0.9937881873727088,0.923288424525708,0.9117567200651643,0.9174863387977643,59.895958451663745,0.9861317483902923,0.987518573551263,0.87378640776699,0.8633093525179854,0.8685162846802875,128.33778381347656,0.977170731707317,0.9789868667917448,0.8144119646498981,0.8,0.807141654033974,259.1053893477828
harem_ELMo+CNN+Embeddings_wang2vec_skip_4_2,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,4,2,9,10,0:11:20.805431,680.0,68.0,0.9955646073772346,0.9957682733650147,0.9466776045939295,0.9399945696443117,0.943324250681149,19.77488635191277,0.9879148093115404,0.9891035165923725,0.8886198547215494,0.8800959232613906,0.88433734939754,62.348605155944824,0.9775009380863039,0.9787617260787993,0.8177837655776355,0.8106844741235393,0.8142186452045107,140.6602010906867
harem_ELMo+CNN+Embeddings_wang2vec_skip_4_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,4,3,9,10,0:13:23.706067,803.0,80.3,0.9937089839330165,0.9942294636795656,0.9282769991755977,0.9171870757534618,0.92269871619771,58.754355037913605,0.9861317483902923,0.9874195146111937,0.8801955990220046,0.8633093525179854,0.8716707021791265,123.60961151123047,0.9770806754221388,0.9788667917448405,0.8134328358208955,0.8006677796327212,0.8069998317347641,259.5197454381872
harem_ELMo+CNN+Embeddings_wang2vec_skip_4_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,4,4,6,10,0:06:30.142795,390.0,39.0,0.995213849287169,0.995417515274949,0.9392866866321807,0.9367363562313331,0.9380097879281718,20.969890295569577,0.9838533927686973,0.9848439821693908,0.8706467661691539,0.8393285371702636,0.8547008547008045,72.02144479751587,0.9774409005628518,0.978671669793621,0.8284823284823285,0.798330550918197,0.8131270192143695,129.68108450691656
harem_ELMo+CNN+Embeddings_wang2vec_cbow_4_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,4,4,9,10,0:06:23.685738,383.0,38.3,0.9954740891604436,0.9956664403711247,0.9453061224489796,0.9432527830572902,0.9442783365044349,20.106226654195073,0.9864289252105003,0.987518573551263,0.8845208845208843,0.8633093525179854,0.87378640776694,66.52768111228943,0.9772757973733583,0.9785215759849906,0.8092697565855285,0.8103505843071787,0.8098098098097597,142.55417676241893
harem_ELMo+CNN+Embeddings_wang2vec_cbow_5_0,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,5,0,9,10,0:12:32.701664,752.0,75.2,0.9940082598000497,0.9945950215522105,0.9272428884026258,0.9199457259158752,0.9235798937473959,54.649960069095386,0.9835583071145844,0.9844717344971075,0.8337236533957844,0.8578313253012045,0.8456057007125389,168.22249221801758,0.9776060037523452,0.9794671669793621,0.8251796099897366,0.8053422370617697,0.8151402500844381,247.07833155879268
harem_ELMo+CNN+Embeddings_wang2vec_cbow_5_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,5,1,7,10,0:10:35.549797,635.0,63.5,0.9938164338426124,0.9944144794746226,0.926789141760351,0.9172320217096337,0.9219858156027869,53.87886496151195,0.983456815183193,0.984370242565716,0.8236658932714614,0.8554216867469877,0.8392434988179167,154.1851806640625,0.9779962476547842,0.979812382739212,0.8252060439560439,0.8023372287145242,0.8136109700355011,234.58803134494357
harem_ELMo+CNN+Embeddings_wang2vec_cbow_5_2,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,5,2,9,10,0:08:24.547760,504.0,50.4,0.9959039516147232,0.996028074293065,0.9493464052287581,0.9459972862957937,0.9476688867744505,18.86766423752059,0.9855881457424135,0.9859941134679793,0.8578313253012045,0.8578313253012045,0.8578313253011546,90.45774948596954,0.9781763602251408,0.9795422138836773,0.8468628146047501,0.7976627712854758,0.8215268225584095,152.17132924637704
harem_ELMo+CNN+Embeddings_wang2vec_cbow_5_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,5,3,9,10,0:10:24.847016,624.0,62.4,0.9937712983232154,0.9943693439552256,0.9260071252397917,0.9169606512890095,0.9214616853012864,54.24650063234217,0.9826448797320613,0.9836597990459759,0.8341232227488149,0.8481927710843371,0.8410991636797587,169.04512977600098,0.9781013133208255,0.9799024390243902,0.8334487534626038,0.8036727879799667,0.818289988101259,244.60963955631962
harem_ELMo+CNN+Embeddings_wang2vec_cbow_5_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,5,4,9,10,0:06:32.553073,392.0,39.2,0.9962537518900498,0.9963214551691454,0.9545454545454546,0.9459972862957937,0.9502521466538958,17.81543700374774,0.9852836699482391,0.9856896376738049,0.8533653846153844,0.8554216867469877,0.8543922984355695,90.420441031456,0.9781313320825515,0.979422138836773,0.8350730688935282,0.8013355592654424,0.8178565343328859,152.18598919994426
harem_ELMo+CNN+Embeddings_wang2vec_cbow_6_0,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,6,0,9,10,0:12:39.716852,759.0,75.9,0.993284721044599,0.9938725905827822,0.9243421052631579,0.9133261105092091,0.9188010899182061,58.5043779260972,0.9855289421157685,0.9865269461077845,0.8414918414918413,0.8848039215686272,0.8626045400238447,147.3287696838379,0.9762251407129456,0.9779512195121951,0.7997338656021291,0.8026711185308848,0.8011998000332777,258.53375622078227
harem_ELMo+CNN+Embeddings_wang2vec_cbow_6_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,6,1,9,10,0:09:58.423260,598.0,59.8,0.9940647787010344,0.9945056808546718,0.9297814207650273,0.9217226435536294,0.9257344940151839,55.95527374043184,0.9868263473053892,0.9878243512974052,0.8430913348946134,0.8823529411764703,0.8622754491017462,150.99365425109863,0.9771257035647279,0.9789268292682927,0.8103099730458221,0.8030050083472454,0.8066409525406174,259.20132541656494
harem_ELMo+CNN+Embeddings_wang2vec_cbow_6_2,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,6,2,7,10,0:07:19.467023,439.0,43.9,0.9958396924990108,0.9959527443332769,0.9530695770804911,0.9460996749729144,0.949571836346287,18.94662664185709,0.9851297405189621,0.9863273453093813,0.8527315914489308,0.8799019607843135,0.8661037394450644,74.87910556793213,0.9770956848030019,0.9786116322701689,0.8096523793452581,0.8010016694490818,0.8053037932191511,134.2354235019324
harem_ELMo+CNN+Embeddings_wang2vec_cbow_6_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,6,3,9,10,0:10:29.333386,629.0,62.9,0.9938273698490758,0.994302187552993,0.9268758526603001,0.9200975081256771,0.9234742422182456,55.94344921673046,0.9865269461077845,0.9875249500998003,0.845070422535211,0.8823529411764703,0.8633093525179354,151.0799331665039,0.9766003752345216,0.9784165103189494,0.8086253369272237,0.8013355592654424,0.8049639443232772,260.877916653951
harem_ELMo+CNN+Embeddings_wang2vec_cbow_6_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,6,4,6,10,0:06:46.645193,406.0,40.6,0.9953874851619468,0.9954779266293595,0.9478685853923432,0.945557963163597,0.9467118644067298,20.285086211873523,0.9865269461077845,0.9874251497005988,0.8734793187347929,0.8799019607843135,0.8766788766788265,75.38812756538391,0.977155722326454,0.9787166979362101,0.8225694444444445,0.7909849749582638,0.806468085106333,130.6743932220171
harem_ELMo+CNN+Embeddings_wang2vec_cbow_7_0,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,7,0,9,10,0:14:02.438421,842.0,84.2,0.994405862026271,0.9947998154047026,0.9313725490196079,0.9238249594813615,0.9275834011390875,51.44799740174238,0.9838039867109635,0.9855689368770764,0.8373205741626792,0.8793969849246228,0.8578431372548518,142.33271408081055,0.977515947467167,0.9789568480300188,0.8202780603594438,0.8076794657762938,0.8139300134589004,256.0960292816162
harem_ELMo+CNN+Embeddings_wang2vec_cbow_7_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,7,1,6,10,0:11:23.322347,683.0,68.3,0.9941019551343381,0.9944959085127697,0.9298389298389298,0.9200432198811453,0.9249151391717084,54.93523182588465,0.9844269102990033,0.9862956810631229,0.85929648241206,0.85929648241206,0.8592964824120101,128.85709953308105,0.9766754221388367,0.9786116322701689,0.8199018920812894,0.7813021702838063,0.8001367755171325,241.25629813582808
harem_ELMo+CNN+Embeddings_wang2vec_cbow_7_2,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,7,2,9,10,0:07:00.543516,420.0,42.0,0.995148745539885,0.995250047837196,0.9433604336043361,0.9403025391680173,0.9418290043289543,21.1466960764643,0.9858803986710963,0.9862956810631229,0.8719211822660096,0.8894472361809043,0.8805970149253229,68.88691079616547,0.9785666041275798,0.9796923076923076,0.8175652763648694,0.805008347245409,0.8112382234185234,135.89812145593032
harem_ELMo+CNN+Embeddings_wang2vec_cbow_7_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,7,3,6,10,0:10:28.227944,628.0,62.8,0.9940681877019011,0.9944846527019574,0.9298963447899619,0.9208535926526202,0.9253528773072247,55.73624139673569,0.9845307308970099,0.9863995016611296,0.8596491228070173,0.8618090452261304,0.8607277289836387,130.29708290100098,0.9765853658536585,0.9785215759849906,0.819873595505618,0.7796327212020033,0.799246962176914,241.02186125296134
harem_ELMo+CNN+Embeddings_wang2vec_cbow_7_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,7,4,9,10,0:06:30.319996,390.0,39.0,0.994743536350641,0.9948898618912013,0.9386983526870105,0.9389519178822259,0.9388251181633531,21.807935358873053,0.985984219269103,0.9863995016611296,0.870731707317073,0.8969849246231153,0.8836633663365835,68.24575090408325,0.9782814258911819,0.9795121951219512,0.8162917518745739,0.7996661101836394,0.8078934052959527,133.15061799535212
harem_ELMo+CNN+Embeddings_wang2vec_cbow_8_0,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,8,0,6,10,0:09:36.747403,576.0,57.6,0.9938052700094268,0.9941868294653678,0.924924924924925,0.9176598049837487,0.9212780421481487,58.05872493631699,0.9808903597736736,0.9830255151062239,0.8778625954198471,0.8455882352941174,0.8614232209737326,169.8177261352539,0.9776060037523452,0.979452157598499,0.8286114025883176,0.7909849749582638,0.8093611206012483,237.51739176997432
harem_ELMo+CNN+Embeddings_wang2vec_cbow_8_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,8,1,7,10,0:11:40.472069,700.0,70.0,0.9940409390851551,0.9944000538672173,0.9304490690032858,0.9203683640303358,0.9253812636165077,59.06630173851462,0.9837728194726166,0.9858012170385395,0.8784810126582276,0.8504901960784311,0.8642590286425401,177.60416221618652,0.9765253283302063,0.9788067542213884,0.8179261862917399,0.7769616026711186,0.7969178082191282,269.85699349862557
harem_ELMo+CNN+Embeddings_wang2vec_cbow_8_2,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,8,2,7,10,0:09:08.901693,548.0,54.8,0.9957242896260717,0.9958589576693451,0.9483133841131665,0.9442036836403034,0.9462540716611879,19.33525888243718,0.9839863350058716,0.9853741859720294,0.8916876574307302,0.8676470588235292,0.879503105590012,85.94609260559082,0.977515947467167,0.979031894934334,0.8224330735343951,0.8103505843071787,0.8163471241170036,131.61827814354086
harem_ELMo+CNN+Embeddings_wang2vec_cbow_8_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,8,3,6,10,0:10:34.212752,634.0,63.4,0.9939399380527001,0.9942990528347623,0.9275560415527611,0.9190140845070423,0.9232653061223991,58.57976705887739,0.9809971175403011,0.9830255151062239,0.8699999999999998,0.852941176470588,0.8613861386138112,176.57600784301758,0.9774559099437148,0.9792420262664165,0.8249566724436742,0.7946577629382304,0.8095238095237597,236.65031355398673
harem_ELMo+CNN+Embeddings_wang2vec_cbow_8_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,8,4,7,10,0:06:24.110613,384.0,38.4,0.9957355119630111,0.9958926246801634,0.9468402495253594,0.945557963163597,0.9461986719067125,19.11460211027914,0.9836660617059891,0.9851606704387744,0.8891687657430728,0.8651960784313724,0.8770186335403225,87.02024555206299,0.9773508442776735,0.9789118198874296,0.8231083844580777,0.8063439065108514,0.8146399055489465,132.0969002201872
harem_ELMo+CNN+Embeddings_wang2vec_cbow_9_0,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,9,0,9,10,0:10:26.595128,626.0,62.6,0.9947083951820335,0.9950709890881896,0.9380771319934817,0.9337658826709921,0.9359165424738696,49.18813991546631,0.982195265114459,0.9845431422422226,0.8382352941176469,0.8528678304239399,0.84548825710749,220.22077560424805,0.9776360225140713,0.979437148217636,0.8243196693076128,0.7989983305509182,0.811461512377027,273.56279267205133
harem_ELMo+CNN+Embeddings_wang2vec_cbow_9_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,9,1,9,10,0:11:10.420739,670.0,67.0,0.9948783610755442,0.9952409549817003,0.9389913232104121,0.936198972695323,0.9375930689047829,49.37236701740938,0.9827822343963999,0.9850322833105067,0.845208845208845,0.8578553615960097,0.8514851485148013,214.7327117919922,0.9767954971857411,0.9785365853658536,0.8183379120879121,0.7956594323873122,0.8068393431521423,275.0603596722638
harem_ELMo+CNN+Embeddings_wang2vec_cbow_9_2,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,9,2,9,10,0:09:21.815285,561.0,56.1,0.9957961769005019,0.9960001359727149,0.9461871281773931,0.9459313327926466,0.9460592131944883,19.053524024450958,0.9847387986695363,0.9855214243787909,0.8796992481203005,0.8753117206982541,0.8774999999999498,102.76693993806839,0.9772157598499062,0.978656660412758,0.8293805309734513,0.7823038397328882,0.8051546391752079,149.3878030597039
harem_ELMo+CNN+Embeddings_wang2vec_cbow_9_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,9,3,9,10,0:10:16.960459,616.0,61.6,0.994844367896842,0.9952182928625656,0.9402498642042368,0.9359286293592863,0.9380842704240118,49.63824586307301,0.9831735472510272,0.9852279397378204,0.8571428571428569,0.8528678304239399,0.8549999999999498,206.2394142150879,0.9772757973733583,0.9791969981238274,0.820494945974207,0.7859766277128547,0.8028649386084084,273.4974994659424
harem_ELMo+CNN+Embeddings_wang2vec_cbow_9_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,cbow,9,4,9,10,0:06:01.512710,361.0,36.1,0.9957168594835303,0.9959434806748779,0.9455874390904169,0.9443092727764261,0.9449479237115691,19.012132630419377,0.9846409704558795,0.985423596165134,0.8822055137844609,0.877805486284289,0.8799999999999497,102.75282120704651,0.9772307692307692,0.978671669793621,0.8289148108872393,0.7829716193656093,0.8052884615384115,150.04426193237305
harem_ELMo+CNN+Embeddings_wang2vec_skip_5_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,5,1,7,10,0:10:34.713727,634.0,63.4,0.9941323824783914,0.9947304281104015,0.9284931506849315,0.919674355495251,0.9240627130197182,55.07194580751307,0.9836597990459759,0.9848777022226733,0.8313817330210771,0.8554216867469877,0.8432304038004249,153.64591217041016,0.9773808630393996,0.9793621013133208,0.8236723359944463,0.7923205342237062,0.8076923076922577,241.3537971355297
harem_ELMo+CNN+Embeddings_wang2vec_skip_5_2,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,5,2,9,10,0:07:33.906580,453.0,45.3,0.9958362483356277,0.9959603710139694,0.9475115583355996,0.9454545454545454,0.9464819342569454,18.4750911584541,0.984370242565716,0.9848777022226733,0.8533653846153844,0.8554216867469877,0.8543922984355695,89.80561983585358,0.9789868667917448,0.9802626641651032,0.8539365871036694,0.8003338898163606,0.8262668045501051,154.3733379435989
harem_ELMo+CNN+Embeddings_wang2vec_skip_5_3,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,5,3,7,10,0:10:50.623609,650.0,65.0,0.9942226535171853,0.9947529958701,0.9274965800273598,0.9199457259158752,0.9237057220707947,54.959010797388416,0.9833553232518015,0.984573226428499,0.8313817330210771,0.8554216867469877,0.8432304038004249,157.04612350463867,0.9774258911819887,0.9793470919324578,0.8231833910034602,0.7943238731218698,0.808496176720426,239.20539266091805
harem_ELMo+CNN+Embeddings_wang2vec_skip_5_4,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,5,4,9,10,0:06:30.068631,390.0,39.0,0.9956895578975875,0.9958588160953262,0.9474400871459695,0.9440976933514247,0.945765937202614,18.242012002574864,0.9846747183598904,0.9849791941540648,0.8503562945368168,0.8626506024096383,0.8564593301434904,89.66031813621521,0.9795572232645403,0.9806228893058161,0.8533568904593639,0.8063439065108514,0.8291845493561733,151.53231239318848
harem_ELMo+CNN+Embeddings_wang2vec_skip_6_0,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,6,0,8,10,0:12:12.351477,732.0,73.2,0.9930586173760669,0.9936804024645299,0.9220459518599562,0.9130552546045504,0.9175285792051759,60.747439103968006,0.9850299401197605,0.9859281437125749,0.8368298368298366,0.8799019607843135,0.8578255675029367,155.07718658447266,0.9757448405253283,0.97753095684803,0.7963394342762063,0.7989983305509182,0.7976666666666168,257.0198927985297
harem_ELMo+CNN+Embeddings_wang2vec_skip_6_1,Wikipedia,Não,harem,ELMo+CNN+Embeddings,wang2vec,skip,6,1,9,10,0:10:06.460277,606.0,60.6,0.9932395003108926,0.993793454298796,0.9217724288840262,0.9127843986998917,0.9172563962982625,57.451770922716925,0.9855289421157685,0.986626746506986,0.8352941176470586,0.8700980392156861,0.8523409363744997,141.81672859191895,0.975609756097561,0.9774258911819887,0.7916390179163901,0.7966611018363939,0.7941421201530537,263.4922411883319
