Training_ID,Model,Representation,Embedding,Corpus_Type,Embedding_Type,Domain_Specific,Dimension,Embedding_Dimension,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
datalawyer-ft_ELMo+Embeddings_glove_s100_7,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,100,No_100,7,9,10,0:21:17.968104,1277.0,127.7,0.9961030210691805,0.996263877676138,0.9541766655239401,0.952435268620965,0.9533051718232175,22.025145382968926,0.9895479980284712,0.9899683975529848,0.9153412006157003,0.9281997918834547,0.921725652286181,82.67740543910435,0.9881038714716055,0.9885362043958495,0.9039800995024876,0.9089544772386193,0.9064604639560488,83.07773696354457
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s100_0,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,100,skip_100,0,9,10,0:21:32.758879,1292.0,129.2,0.9958814638558239,0.9960635656750211,0.9521306980463841,0.9506102429565416,0.9513698630136487,22.254884310295246,0.989750949523064,0.9900988663709374,0.921875,0.9209157127991675,0.9213951067152024,79.4861133302961,0.9887732901930157,0.9891916768938971,0.9146895507319536,0.9064532266133066,0.9105527638190455,80.8204849243164
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s300_7,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,300,skip_300,7,5,10,0:21:31.724007,1291.0,129.1,0.9963792088282962,0.9964975750107744,0.9594378427787934,0.9577962815102088,0.9586163593811933,20.34243797524575,0.9889101504740367,0.9893160534632223,0.9130211013896037,0.922996878251821,0.9179818887450988,79.80307873317173,0.9888988062032802,0.9890382684369072,0.9119119119119119,0.9114557278639319,0.9116837628220665,72.92695315224783
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s100_8,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,100,skip_100,8,9,10,0:21:15.329701,1275.0,127.5,0.9959937599776622,0.9961546165846197,0.952996340347667,0.9504961788525151,0.9517446176688439,22.406129076436986,0.9893885361398626,0.9897074599170799,0.9079816980172852,0.9292403746097815,0.9184880431987158,78.7270163672311,0.988368849715497,0.9887453977462903,0.8999507146377526,0.9134567283641821,0.9066534260178248,81.96930364881243
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s100_9,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,100,skip_100,9,8,10,0:21:21.892450,1281.0,128.1,0.9959087791287035,0.996069635735661,0.9509770311964347,0.949241473708224,0.9501084598697982,22.696339510701186,0.9890986054333014,0.9893450465338784,0.9049064238745574,0.9308012486992716,0.917671197742961,81.52874398912702,0.9886756666294767,0.9890801071069955,0.9019127023050515,0.919959979989995,0.9108469539375429,82.56072739192417
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s300_0,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,300,skip_300,0,8,10,0:21:10.750605,1270.0,127.0,0.9963518935554166,0.996458119616615,0.958047553726566,0.9559712558457854,0.9570082786182772,20.39729774071395,0.9895479980284712,0.9899539010176568,0.9139784946236559,0.9287200832466181,0.9212903225805952,80.80296843392509,0.9888151288631039,0.989149838223809,0.9045499505440159,0.9149574787393697,0.9097239492663017,79.20639741080147
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s300_1,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,300,skip_300,1,9,10,0:21:25.969454,1285.0,128.5,0.9962183522213387,0.9963488585250967,0.9554540262707024,0.9541462301813619,0.9547996804017307,20.60288499615675,0.9892870603925662,0.9896929633817517,0.9203954214360042,0.9203954214360042,0.9203954214359542,82.05682408469063,0.9889824835434564,0.9894008702443379,0.9225316455696203,0.9114557278639319,0.9169602415701564,86.53294410705567
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s300_2,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,300,skip_300,2,9,10,0:21:25.260469,1285.0,128.5,0.9963154731915772,0.9964095591314958,0.9559511582791281,0.9555149994296794,0.9557330290929333,19.821780931730213,0.9894610188165028,0.9898959148763445,0.9153329891584925,0.9224765868886576,0.918890904379323,83.38432807922364,0.989149838223809,0.9895403324779649,0.9149574787393697,0.9149574787393697,0.9149574787393198,85.33173525674003
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s300_3,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,300,skip_300,3,6,10,0:21:24.939478,1284.0,128.4,0.9959634096744626,0.9960878459175807,0.9540203591444584,0.9514086916847269,0.9527127355796189,21.11447018202097,0.98925806732191,0.9894465222811748,0.9127066115702479,0.9193548387096774,0.9160186625193901,87.03007728031703,0.9892195693406226,0.9893311391275242,0.909,0.9094547273636818,0.9092273068266568,79.83667815072197
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s300_4,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,300,skip_300,4,5,10,0:21:18.173706,1278.0,127.8,0.9961728267665394,0.9962699477367779,0.9562635605801073,0.9551728071176001,0.9557178726317691,20.569470076473213,0.9894465222811748,0.9897799425937202,0.9150699119627136,0.9193548387096774,0.917207370879784,75.8323881149292,0.9892753542340734,0.9894706013611514,0.9185110663983903,0.9134567283641821,0.9159769250062204,76.28442993164063
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s300_5,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,300,skip_300,5,8,10,0:21:33.490289,1293.0,129.3,0.996330648343177,0.9964429444650152,0.9580995993131082,0.9546024865974678,0.9563478459604118,19.91193722069629,0.9890986054333014,0.9893885361398626,0.9122001020929046,0.9297606659729448,0.9208966761143536,81.04779818398612,0.9886338279593886,0.9888290750864666,0.9016312407315867,0.912456228114057,0.9070114370959221,81.63281991141183
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s300_6,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,300,skip_300,6,9,10,0:21:20.509710,1280.0,128.0,0.9963154731915772,0.9964065241011758,0.9558957952468007,0.9542602942853884,0.9550773445972444,20.051917681664776,0.9896494737757676,0.9901133629062654,0.9218342886920271,0.9203954214360042,0.9211142931527748,83.15010942731585,0.9894706013611514,0.9899587191788464,0.9187279151943463,0.9104552276138069,0.914572864321558,84.65739053998675
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s300_7,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,300,skip_300,7,9,10,0:21:26.535687,1286.0,128.6,0.9960301803415016,0.9961546165846197,0.9555580943676454,0.9540321660773354,0.9547945205478953,20.955048651783013,0.9897219564524079,0.9900988663709374,0.921313183949974,0.9198751300728408,0.9205935954178102,80.79611865452358,0.9891358920004463,0.9895403324779649,0.9169602415702064,0.9114557278639319,0.9141996989462621,83.64168652125767
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s300_8,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,300,skip_300,8,9,10,0:21:28.880253,1288.0,128.8,0.9960848108872608,0.9962244222819786,0.9548209996568684,0.9522071404129121,0.953512278697837,20.528324014570085,0.9889971296860051,0.9894030326751906,0.9160186625194401,0.9193548387096774,0.9176837185146216,82.63321059090751,0.9886198817360259,0.98905221466027,0.9155778894472362,0.9114557278639319,0.9135121584356483,86.68384737287249
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s300_9,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,300,skip_300,9,9,10,0:21:10.728086,1270.0,127.0,0.9963488585250967,0.9964641896772549,0.9571281582256774,0.9549446789095472,0.9560351718624601,19.78885260388895,0.9896059841697834,0.9901278594415934,0.9167958656330749,0.922996878251821,0.9198859217007537,81.91301912580218,0.9889824835434564,0.989442708914426,0.9149899396378269,0.9099549774887443,0.9124655129169302,83.02847562517438
